start_station_name,start_lat,start_lng,starts_2013,starts_2018,starts_2023,end_station_name,end_lat,end_lng,ends_2013,ends_2018,ends_2023
Hudson St & W 13 St,40.740069179390055,-74.0050367392249,,,5994.0,Hudson St & W 13 St,40.740057085245624,-74.00527417571695,,,6016
Humboldt St & Varet St,40.703528456842854,-73.94078786246531,,1064.0,980.0,Humboldt St & Varet St,40.70317239959718,-73.940636,,1144.0,993
Hunts Point Ave & Bryant Ave,40.81416797102321,-73.88606748234493,,,316.0,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,,,310
Huron St & Franklin St,40.7325661130914,-73.9583945284727,,1922.0,3614.0,Huron St & Franklin St,40.73266,-73.95826,,2023.0,3667
Icahn Stadium,40.793501299689744,-73.92403050825533,,,1141.0,Icahn Stadium,40.79346,-73.92389,,,1147
India St & Manhattan Ave,40.7322829230067,-73.95516604145747,,1684.0,3233.0,India St & Manhattan Ave,40.73232194,-73.9550858,,1739.0,3235
India St Pier,40.731885219214234,-73.96115937491481,,,2214.0,India St Pier,40.731734785883454,-73.9612390102593,,,2264
Intervale Ave & Kelly St,40.827160326794484,-73.89675071487116,,,326.0,Intervale Ave & Kelly St,40.827301,-73.896372,,,320
Intervale Ave & Westchester Ave,40.821996439374736,-73.89711993437473,,,475.0,Intervale Ave & Westchester Ave,40.821967,-73.896752,,,465
Inwood Ave & W 170 St,40.83934324429949,-73.91981885441454,,,197.0,Inwood Ave & W 170 St,40.840536,-73.919228,,,201
Irving Ave & DeKalb Ave,40.702861306358415,-73.92164366293862,,,1276.0,Irving Ave & DeKalb Ave,40.7027,-73.92095,,,1275
Irving Ave & Halsey St,40.69517679876901,-73.90744611400247,,,951.0,Irving Ave & Halsey St,40.69467,-73.90663,,,942
Irving Ave & Harman St,40.70127991884864,-73.91847866737388,,,1143.0,Irving Ave & Harman St,40.70108,-73.9179,,,1145
Irving Ave & Jefferson St,40.70576142173074,-73.9259448549748,,,1415.0,Irving Ave & Jefferson St,40.70538,-73.92535,,,1428
Irving Ave & Palmetto St,40.69834442932383,-73.91348637473442,,,807.0,Irving Ave & Palmetto St,40.698,-73.9127,,,822
Isham St & Broadway,40.866900418323084,-73.92004896642509,,,683.0,Isham St & Broadway,40.86788,-73.919685,,,690
JC Medical Center,,,,,,JC Medical Center,40.71539114317,-74.04969155788422,,,2
Jackson Ave & 46 Rd,40.74523461940442,-73.94739309558568,,687.0,2865.0,Jackson Ave & 46 Rd,40.745247680559245,-73.94733276041943,,691.0,2861
Jackson St & Leonard St,40.716405443295,-73.94843408098471,,436.0,1148.0,Jackson St & Leonard St,40.716380319457826,-73.94821286213465,,420.0,1151
Jay St & York St,40.701590383790645,-73.98665141287422,,3257.0,3835.0,Jay St & York St,40.7014031713897,-73.98672670331534,,3449.0,4069
Jefferson Ave & Evergreen Ave,40.689949556201725,-73.91490450338763,,,927.0,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,,,924
Jefferson Ave & Patchen Ave,40.68632457080037,-73.92645073559027,,,541.0,Jefferson Ave & Patchen Ave,40.68609,-73.92628,,,539
Jefferson St & Cypress Ave,40.7090655286601,-73.92192665614367,,,1116.0,Jefferson St & Cypress Ave,40.70907,-73.92157,,,1115
Jerome Ave & Anderson Ave,40.82986677640529,-73.92898345351395,,,227.0,Jerome Ave & Anderson Ave,40.830179,-73.928747,,,226
Jerome Ave & Bedford Park Blvd E,40.87162138358906,-73.89067952618701,,,524.0,Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971,,,532
Jerome Ave & E 164 St,40.831457642849486,-73.92616998214923,,,516.0,Jerome Ave & E 164 St,40.831444,-73.926226,,,537
Jerome Ave & E 181 St,40.85546090149813,-73.9056576139794,,,178.0,Jerome Ave & E 181 St,40.855653,-73.905528,,,178
Jerome Ave & E 198 St,40.87064927445576,-73.89352979131095,,,229.0,Jerome Ave & E 198 St,40.87144520687118,-73.89289632439613,,,222
Jerome Ave & E Mosholu Parkway S,40.87830135356982,-73.88597782900855,,,1091.0,Jerome Ave & E Mosholu Parkway S,40.87935,-73.88534,,,1109
Jerome Ave & Ogden Ave,40.82915982514889,-73.93161403370893,,,347.0,Jerome Ave & Ogden Ave,40.829797,-73.931015,,,365
Jerome Ave & W 177 St,40.85018361431373,-73.91073798041175,,,153.0,Jerome Ave & W 177 St,40.850121,-73.910765,,,154
Jerome Ave & W 184 St,40.860302769506944,-73.90270276583102,,,144.0,Jerome Ave & W 184 St,40.860814,-73.902541,,,149
Jerome Ave & W 193 St,40.86602851850856,-73.89834378700051,,,643.0,Jerome Ave & W 193 St,40.86659,-73.89794,,,642
Jerome Ave & W 195 St,40.86825687050765,-73.89707768434495,,,545.0,Jerome Ave & W 195 St,40.86874,-73.89657,,,525
Jerome Ave & W Fordham Rd,40.86181088869786,-73.90177490614424,,,684.0,Jerome Ave & W Fordham Rd,40.86294,-73.90108,,,674
Jersey & 3rd,40.7533146,-73.96671211666667,,,1.0,Jersey & 3rd,40.72333158646436,-74.04595255851744,,,5
Jersey & 6th St,40.709699631,-73.9312253,,,1.0,Jersey & 6th St,40.72528910781132,-74.04557168483734,,1.0,1
John St & William St,40.709006581154654,-74.0068177377697,2043.0,2496.0,2983.0,John St & William St,40.70862143899116,-74.00722156100885,1885.0,2455.0,3053
Johnson St & Brooklyn Bridge Blvd,40.695049486232676,-73.98922009162128,,,1520.0,Johnson St & Brooklyn Bridge Blvd,40.695,-73.98917,,,1545
Johnson St & Gold St,40.69511132974133,-73.98345470364387,1116.0,1439.0,2018.0,Johnson St & Gold St,40.694748810928644,-73.98362464175953,1138.0,1414.0,2046
Journal Square,,,,,,Journal Square,40.73367,-74.0625,,,1
Kane St & Clinton St,40.686451112972065,-73.99628660080447,,1234.0,1432.0,Kane St & Clinton St,40.6861758,-73.99645295,,1256.0,1449
Keegan Rd & 2 Ave,40.642451053021425,-74.02555283901735,,,50.0,Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961,,,50
Kenmare St & Elizabeth St,40.720688032707606,-73.99465383952973,,,4462.0,Kenmare St & Elizabeth St,40.72054,-73.9949,,,4514
Kent Ave & Division Ave,40.706751601023996,-73.96829340786053,,,1893.0,Kent Ave & Division Ave,40.70656367536055,-73.96831870142466,,,1887
Kent Ave & Grand St,40.71652434304551,-73.96594702717077,,,5405.0,Kent Ave & Grand St,40.716425,-73.96594,,,5409
Kent Ave & N 7 St,40.720540925985276,-73.96161595729713,,5425.0,5706.0,Kent Ave & N 7 St,40.72036775349641,-73.96165072974057,,5810.0,5791
Kent St & McGuinness Blvd,40.73123459035832,-73.95182371908506,,,627.0,Kent St & McGuinness Blvd,40.73124,-73.95161,,,624
King St & Varick St,40.72789489522379,-74.00505552641262,,,4003.0,King St & Varick St,40.727897014065604,-74.00536269003777,,,4005
Kingsland Ave & Nassau Ave,40.725676983559424,-73.94198155166968,,,2325.0,Kingsland Ave & Nassau Ave,40.72577,-73.94173,,,2335
Kingston Ave & Carroll St,40.667388873886935,-73.94285999518635,,,855.0,Kingston Ave & Carroll St,40.66688,-73.9425,,,796
Kingston Ave & Herkimer St,40.67947253604705,-73.94170639132142,,673.0,1091.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771,,676.0,1084
Kingston Ave & Montgomery St,40.66514581401263,-73.9428686128649,,,871.0,Kingston Ave & Montgomery St,40.66481,-73.94269,,,878
Kingston Ave & Park Pl,40.673507579757924,-73.94226001799407,,,957.0,Kingston Ave & Park Pl,40.67308,-73.94191,,,910
Knickerbocker Ave & George St,40.70453185887244,-73.92856572667714,,,1432.0,Knickerbocker Ave & George St,40.704425,-73.92836,,,1508
Knickerbocker Ave & Halsey St,40.69314180291745,-73.9087257130821,,,743.0,Knickerbocker Ave & Halsey St,40.693,-73.90824,,,720
Knickerbocker Ave & Hancock St,40.69416239493906,-73.91051781851944,,,815.0,Knickerbocker Ave & Hancock St,40.69385,-73.90974,,,724
Knickerbocker Ave & Moffat St,40.69082596480988,-73.90485391801508,,,398.0,Knickerbocker Ave & Moffat St,40.690434,-73.903737,,,392
Knickerbocker Ave & Thames St,40.70547395107451,-73.93020478153156,,,1199.0,Knickerbocker Ave & Thames St,40.70539,-73.92976,,,1238
Kosciuszko St & Nostrand Ave,40.69126368097743,-73.95159752216193,,626.0,1861.0,Kosciuszko St & Nostrand Ave,40.69072548921221,-73.95133465056271,,601.0,1866
Kosciuszko St & Tompkins Ave,40.69180552504262,-73.9454993148545,,714.0,2190.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,,717.0,2190
LaGuardia Pl & W 3 St,40.729191336542904,-73.9979054155347,3626.0,574.0,4759.0,LaGuardia Pl & W 3 St,40.72917024908944,-73.9981023088709,3627.0,557.0,4942
Lab - NYC,40.75428748882189,-73.99649743486157,,,45.0,Lab - NYC,40.75404038449624,-73.99646580219269,,,45
Lab - NYC - M,40.75421487101887,-73.99649921290566,,,53.0,Lab - NYC - M,40.7541804,-73.9964658,,,54
Lab - NYC - Monolith,40.754311393352936,-73.99652719482353,,,17.0,Lab - NYC - Monolith,40.7541804,-73.9964658,,,16
Lafayette Ave & Classon Ave,40.68936186675272,-73.96049858558683,643.0,1851.0,2568.0,Lafayette Ave & Classon Ave,40.68900442983518,-73.96023854017632,633.0,1799.0,2609
Lafayette Ave & Ft Greene Pl,40.68740276861796,-73.9767218400182,,,4360.0,Lafayette Ave & Ft Greene Pl,40.687002312278906,-73.9766496427312,,,4351
Lafayette Ave & Hunts Point Ave,40.816141688594996,-73.88978245847859,,,693.0,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,,,688
Lafayette Ave & St James Pl,40.68898767765162,-73.9648630705164,585.0,1573.0,2369.0,Lafayette Ave & St James Pl,40.688515339858625,-73.96476280008316,597.0,1039.0,2405
Lafayette Ave & Stuyvesant Ave,40.692164014847485,-73.93298384424605,,,717.0,Lafayette Ave & Stuyvesant Ave,40.69199251710478,-73.93255010218846,,,722
Lafayette Park,40.7552073,-74.00088691666667,,,1.0,Lafayette Park,40.71346382669195,-74.06285852193832,,1.0,3
Lafayette St & E 8 St,40.73033957941208,-73.99090014248684,6979.0,7985.0,8962.0,Lafayette St & E 8 St,40.73020660578552,-73.99102628196289,6926.0,8101.0,8934
Lafayette St & Grand St,40.72038775929206,-73.99864282770434,,,4175.0,Lafayette St & Grand St,40.72028,-73.99879,,,4222
Lafayette St & Jersey St,40.724713354552584,-73.99557113539537,1792.0,6194.0,7217.0,Lafayette St & Jersey St,40.724560890272684,-73.99565293017353,1792.0,6366.0,7261
Laight St & Hudson St,40.72212308876124,-74.00712003826789,906.0,1238.0,1156.0,Laight St & Hudson St,40.72185379,-74.00771779,898.0,1238.0,1167
Lawrence St & Willoughby St,40.692592795190635,-73.98618761793173,4223.0,395.0,3574.0,Lawrence St & Willoughby St,40.692361780122525,-73.9863174597438,4318.0,368.0,3591
Lefferts Ave & Schenectady Ave,40.663761899552085,-73.93496322201504,,,576.0,Lefferts Ave & Schenectady Ave,40.66343,-73.93472,,,587
Lefferts Pl & Franklin Ave,40.68074003225076,-73.95601038292115,876.0,1009.0,1865.0,Lefferts Pl & Franklin Ave,40.680342422065706,-73.95576893933428,955.0,874.0,1811
Lenox Ave & W 111 St,40.798540722018124,-73.95243185098808,,3104.0,3439.0,Lenox Ave & W 111 St,40.798785900145134,-73.9523,,3196.0,3445
Lenox Ave & W 115 St,40.80098288315525,-73.95026120031444,,857.0,1694.0,Lenox Ave & W 115 St,40.801193900228704,-73.95007390022872,,898.0,1749
Lenox Ave & W 117 St,40.80209936098029,-73.94935319438115,,1046.0,3214.0,Lenox Ave & W 117 St,40.80255660084977,-73.94907819957513,,1047.0,3295
Lenox Ave & W 126 St,40.80810178789185,-73.94535538073445,,1616.0,3600.0,Lenox Ave & W 126 St,40.808442,-73.94520870075334,,1688.0,3584
Lenox Ave & W 130 St,40.80972174701491,-73.94356911515706,,1438.0,1475.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,,1513.0,1494
Lenox Ave & W 133 St,40.812962258768515,-73.94184897365878,,,1139.0,Lenox Ave & W 133 St,40.81296,-73.941878,,,1227
Lenox Ave & W 140 St,40.81680805378307,-73.93905668156187,,,1323.0,Lenox Ave & W 140 St,40.817245,-73.938787,,,1329
Lenox Ave & W 144 St,40.81934247286257,-73.93671477343246,,,992.0,Lenox Ave & W 144 St,40.819783,-73.936521,,,1027
Lenox Ave & W 146 St,40.820467006279884,-73.93628382600336,,,792.0,Lenox Ave & W 146 St,40.821111,-73.935971,,,909
Lenox Rd & E 43 St,40.65495030269919,-73.93772958886179,,,123.0,Lenox Rd & E 43 St,40.65496,-73.93765,,,133
Leonard St & Boerum St,40.706009939184796,-73.94659995289322,,599.0,1333.0,Leonard St & Boerum St,40.70583339,-73.94644578,,613.0,1348
Leonard St & Church St,40.717691070247,-74.00521132698435,,2399.0,3112.0,Leonard St & Church St,40.717571,-74.005549,,2397.0,3110
Leonard St & Maujer St,40.71048692820919,-73.94733904262867,,1057.0,2386.0,Leonard St & Maujer St,40.71036854273463,-73.94705951254595,,1035.0,2394
Leonard St & Nassau Ave,40.724003169038724,-73.94999754113708,,1559.0,2402.0,Leonard St & Nassau Ave,40.723956785347866,-73.94984364567765,,1569.0,2440
Lewis Ave & Decatur St,40.68168633825399,-73.93545765747406,,408.0,668.0,Lewis Ave & Decatur St,40.6814598,-73.934903,,395.0,671
Lewis Ave & Fulton St,40.67991675087578,-73.93487837609563,,,373.0,Lewis Ave & Fulton St,40.67972,-73.93467,,,385
Lewis Ave & Greene Ave,40.69058075112066,-73.93707946527573,,,1221.0,Lewis Ave & Greene Ave,40.68995,-73.9365,,,1204
Lewis Ave & Kosciuszko St,40.692785448059176,-73.93730281425493,,662.0,1335.0,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,,656.0,1314
Lewis Ave & Madison St,40.68660741999267,-73.93612824881674,,841.0,1546.0,Lewis Ave & Madison St,40.686312,-73.935775,,852.0,1563
Lexington Ave & Classon Ave,40.68701676149382,-73.959438678049,651.0,1246.0,2374.0,Lexington Ave & Classon Ave,40.6867679300294,-73.9592816801344,709.0,1183.0,2381
Lexington Ave & E 111 St,40.79496599719811,-73.94453459170963,,791.0,1940.0,Lexington Ave & E 111 St,40.79541209995015,-73.9441231999003,,825.0,2006
Lexington Ave & E 120 St,40.800966371816514,-73.94005715584724,,340.0,1150.0,Lexington Ave & E 120 St,40.80130660138169,-73.93981670103626,,323.0,1158
Lexington Ave & E 127 St,40.805535363137196,-73.93649977500533,,323.0,1001.0,Lexington Ave & E 127 St,40.805726,-73.936322,,328.0,1084
Lexington Ave & E 128 St,40.8058791425222,-73.93646271470338,,,563.0,Lexington Ave & E 128 St,40.806414,-73.936085,,,594
Lexington Ave & E 24 St,40.74032497296506,-73.98408056721344,3965.0,5941.0,5544.0,Lexington Ave & E 24 St,40.7402587801983,-73.98409213987381,4006.0,5927.0,5547
Lexington Ave & E 26 St,40.74153609643845,-73.98323813421729,3426.0,,3450.0,Lexington Ave & E 26 St,40.741459,-73.983293,3434.0,,3250
Lexington Ave & E 29 St,40.74307561050942,-73.98210509553766,,4814.0,4761.0,Lexington Ave & E 29 St,40.743115554044515,-73.98215353518071,,4823.0,4787
Lexington Ave & E 36 St,40.74757883180533,-73.97881752742163,,,4774.0,Lexington Ave & E 36 St,40.74757395902396,-73.97880077400204,,,4748
Lexington Ave & Stuyvesant Ave,40.690114452122174,-73.93407710078665,,,914.0,Lexington Ave & Stuyvesant Ave,40.68973,-73.93353,,,901
Liberty Light Rail,,,,,,Liberty Light Rail,40.7112423,-74.0557013,,,4
Liberty St & Broadway,40.70911550428075,-74.01016842876864,3367.0,4413.0,4482.0,Liberty St & Broadway,40.70905622913496,-74.010433820677,3406.0,4402.0,4520
Lincoln Ave & E 134 St,40.80801271483358,-73.92904981936742,,,665.0,Lincoln Ave & E 134 St,40.808484,-73.928803,,,660
Lincoln Ave & E 138 St,40.81071428437355,-73.92739132008658,,,1359.0,Lincoln Ave & E 138 St,40.810893,-73.927311,,,1356
Lincoln Pl & Classon Ave,40.67270461639858,-73.96113452695383,,447.0,1834.0,Lincoln Pl & Classon Ave,40.67216829963503,-73.9609,,393.0,1644
Lincoln Pl & Nostrand Ave,40.67155130306398,-73.95094366287798,,,1292.0,Lincoln Pl & Nostrand Ave,40.67077,-73.9507,,,1244
Lincoln Rd & Ocean Ave,40.661049045116386,-73.96258696172944,,,2506.0,Lincoln Rd & Ocean Ave,40.6605,-73.9626,,,2483
Linden Blvd & Nostrand Ave,40.65384470262366,-73.95026280408804,,,496.0,Linden Blvd & Nostrand Ave,40.65272,-73.94994,,,481
Linden St & Knickerbocker Ave,40.69736313356079,-73.91614666802967,,,573.0,Linden St & Knickerbocker Ave,40.69714,-73.91566,,,579
Lispenard St & Broadway,40.719481621029296,-74.00234957160184,2401.0,3745.0,4232.0,Lispenard St & Broadway,40.71939225926398,-74.00247213960368,2448.0,3808.0,4239
Little West St & 1 Pl,40.70594024066097,-74.01658484619568,1048.0,6745.0,5383.0,Little West St & 1 Pl,40.70569254348485,-74.01677685113637,1081.0,6747.0,5412
Longfellow Ave & Aldus St,40.82320895574988,-73.88831118060206,,,909.0,Longfellow Ave & Aldus St,40.82319448542357,-73.88762910982096,,,927
Longfellow Ave & E 165 St,40.82526468742857,-73.88830400063242,,,399.0,Longfellow Ave & E 165 St,40.825322,-73.887729,,,386
Longwood Ave & Southern Blvd,40.8158526991788,-73.89801029650134,,,371.0,Longwood Ave & Southern Blvd,40.816343,-73.896447,,,379
Lorimer St & Broadway,40.70437395111158,-73.94869562327104,,432.0,717.0,Lorimer St & Broadway,40.70411791012431,-73.94818595006906,,463.0,724
Loring Pl North & W 183 St,40.85871711161851,-73.9102748214429,,,443.0,Loring Pl North & W 183 St,40.8604244,-73.9093359997,,,420
Lott St & Erasmus St,40.64947140129885,-73.9541379493793,,,87.0,Lott St & Erasmus St,40.64949,-73.95408,,,91
Louis Nine Blvd & Intervale Ave,40.8310426012234,-73.8935567739539,,,564.0,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,,,571
MacDonough St & Malcolm X Blvd,40.68299095175549,-73.92967574467565,,,668.0,MacDonough St & Malcolm X Blvd,40.68273,-73.92926,,,674
MacDonough St & Marcy Ave,40.681225636006936,-73.94642387675319,,,1202.0,MacDonough St & Marcy Ave,40.68078,-73.94613,,,1199
MacDougal St & Prince St,40.72723971147757,-74.0027475695687,4638.0,6820.0,5417.0,MacDougal St & Prince St,40.727102580929206,-74.0029708802655,4770.0,6916.0,5424
MacDougal St & Rockaway Ave,40.68051590353281,-73.91196037647376,,,254.0,MacDougal St & Rockaway Ave,40.68018,-73.91136,,,254
MacDougal St & Washington Sq,40.732301981040415,-73.99840609532349,2472.0,3820.0,3860.0,MacDougal St & Washington Sq,40.73226398005714,-73.99852204985716,2357.0,3846.0,3850
Macombs Pl & W 152 St,40.82578045611758,-73.93824819894358,,,910.0,Macombs Pl & W 152 St,40.826406,-73.937948,,,919
Macombs Rd & Featherbed Ln,40.84267176504877,-73.91785168589793,,,663.0,Macombs Rd & Featherbed Ln,40.84552,-73.91722,,,682
Macombs Rd & W 175 St,40.847569779649234,-73.91636696218954,,,459.0,Macombs Rd & W 175 St,40.848177,-73.916082,,,466
Macon St & Howard Ave,40.68505499178361,-73.92103453322053,,,724.0,Macon St & Howard Ave,40.68452,-73.92011,,,673
Macon St & Lewis Ave,40.6832764790807,-73.93511511280468,,,1012.0,Macon St & Lewis Ave,40.68282,-73.93488,,,1015
Macon St & Nostrand Ave,40.68136298019746,-73.95019064946305,491.0,1636.0,2337.0,Macon St & Nostrand Ave,40.680983384909254,-73.9500479759307,510.0,1512.0,2356
Macon St & Patchen Ave,40.684304582005524,-73.92691934556815,,,724.0,Macon St & Patchen Ave,40.68374,-73.9261,,,727
Madison Av & E 51 St,40.75858956626883,-73.97492765244523,,,2398.0,Madison Av & E 51 St,40.75863,-73.97513,,,2386
Madison Ave & E 120 St,40.802695005283375,-73.94317768704654,,366.0,1855.0,Madison Ave & E 120 St,40.80295,-73.942954,,372.0,1858
Madison Ave & E 26 St,40.74259134369079,-73.98669784322561,,,5263.0,Madison Ave & E 26 St,40.74268473512863,-73.98671328993767,,,5241
Madison Ave & E 82 St,40.77797374327568,-73.96082249243862,,2185.0,3261.0,Madison Ave & E 82 St,40.778131396716326,-73.96069399008208,,2189.0,3289
Madison Ave & E 99 St,40.78925351547459,-73.95260313196181,,1135.0,2313.0,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,,1124.0,2355
Madison St & 1 St,40.717682237000005,-74.00877106050001,,,2.0,Madison St & 1 St,40.73879,-74.0393,,,2
Madison St & 10 St,40.728481174,-74.012006521,,,1.0,Madison St & 10 St,40.74994325412246,-74.03586477041245,,,2
Madison St & Clinton St,40.71290804811356,-73.98755414728961,1121.0,2091.0,1952.0,Madison St & Clinton St,40.71269041935682,-73.98776322964777,1142.0,2109.0,1959
Madison St & Cypress Ave,40.70093434344593,-73.90767108170004,,,749.0,Madison St & Cypress Ave,40.70068,-73.90742,,,758
Madison St & Evergreen Ave,40.69173269191159,-73.9176793944441,,,969.0,Madison St & Evergreen Ave,40.69122,-73.91693,,,980
Madison St & Forest Ave,40.70567669182459,-73.90308223648417,,,705.0,Madison St & Forest Ave,40.70555,-73.90245,,,614
Madison St & Malcolm X Blvd,40.687501137634165,-73.93030350331792,,,800.0,Madison St & Malcolm X Blvd,40.68713,-73.93008,,,817
Madison St & Montgomery St,40.71332045670711,-73.98479386912874,1280.0,1788.0,2654.0,Madison St & Montgomery St,40.713126,-73.984844,1294.0,1795.0,2669
